customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
11469,AW00022468,Ruben Gonzalez,,50 and above,New,2013-11-16,151,1,1701,1,1,0,1701.0,1701.0
11470,AW00022469,Sabrina Moreno,,50 and above,New,2013-03-15,159,1,563,3,3,0,563.0,563.0
11471,AW00022470,Carly Tang,,50 and above,New,2013-11-02,151,1,1736,2,2,0,1736.0,1736.0
11472,AW00022471,Joel Martinez,,50 and above,New,2013-07-23,155,1,561,2,2,0,561.0,561.0
11473,AW00022472,Bridget Sharma,,50 and above,New,2013-07-07,155,1,540,1,1,0,540.0,540.0
11474,AW00022473,Clifford Patel,,50 and above,New,2013-03-22,159,1,608,4,4,0,608.0,608.0
11475,AW00022474,Leah Zhu,,50 and above,New,2013-12-07,150,1,14,2,2,0,14.0,14.0
11476,AW00022475,Heidi Rana,,50 and above,New,2013-04-10,158,1,99,4,4,0,99.0,99.0
11477,AW00022476,Shane Martinez,,50 and above,New,2013-11-12,151,1,59,2,2,0,59.0,59.0
11478,AW00022477,Kevin Diaz,,50 and above,New,2013-03-04,159,1,575,2,2,0,575.0,575.0
11479,AW00022478,Carolyn Browning,,50 and above,New,2013-03-19,159,1,554,3,3,0,554.0,554.0
11480,AW00022479,Tammy Malhotra,,50 and above,New,2013-03-22,159,1,600,4,4,0,600.0,600.0
11481,AW00022480,Abby Gonzalez,,50 and above,New,2013-07-05,155,1,617,5,5,0,617.0,617.0
11482,AW00022481,Erik Ortega,,50 and above,New,2013-03-01,159,1,564,2,2,0,564.0,564.0
11483,AW00022482,Cassidy Jenkins,,50 and above,New,2014-01-08,149,1,40,2,2,0,40.0,40.0
11484,AW00022483,Lee Ramos,,50 and above,New,2013-12-04,150,1,110,4,4,0,110.0,110.0
11485,AW00022484,Kristy Ruiz,,50 and above,New,2013-07-30,155,1,589,4,4,0,589.0,589.0
11486,AW00022485,Andy Suarez,,50 and above,New,2013-10-21,152,1,23,2,2,0,23.0,23.0
11487,AW00022486,Jimmy Ruiz,,50 and above,New,2013-03-21,159,1,589,4,4,0,589.0,589.0
11488,AW00022487,Jonathon Gill,,50 and above,New,2013-08-01,154,1,589,4,4,0,589.0,589.0
11489,AW00022488,Frederick Patel,,50 and above,New,2013-04-27,158,1,5,1,1,0,5.0,5.0
11490,AW00022489,Roger Xie,,50 and above,New,2013-12-12,150,1,30,2,2,0,30.0,30.0
11491,AW00022490,Desiree Vazquez,,50 and above,New,2013-08-11,154,1,549,2,2,0,549.0,549.0
11492,AW00022491,Jerry Nara,,50 and above,New,2013-02-08,160,1,5,1,1,0,5.0,5.0
11493,AW00022492,Jorge She,,50 and above,New,2013-02-19,160,1,68,3,3,0,68.0,68.0
11494,AW00022493,Dwayne Sanz,,50 and above,New,2014-01-24,149,1,5,1,1,0,5.0,5.0
11495,AW00022494,Jon Andersen,,50 and above,New,2013-03-07,159,1,5,1,1,0,5.0,5.0
11496,AW00022495,Andy Serrano,,50 and above,New,2013-08-04,154,1,608,4,4,0,608.0,608.0
11497,AW00022496,Christina Brooks,,50 and above,New,2013-10-05,152,1,49,3,3,0,49.0,49.0
11498,AW00022497,Casey Gomez,,50 and above,New,2013-06-01,156,1,59,2,2,0,59.0,59.0
11499,AW00022498,Pedro Jimenez,,50 and above,New,2013-08-11,154,1,35,4,4,0,35.0,35.0
11500,AW00022499,Dawn Zhou,,50 and above,New,2013-08-27,154,1,23,2,2,0,23.0,23.0
11501,AW00022500,Brent Zhao,,50 and above,New,2013-05-15,157,1,2481,4,4,0,2481.0,2481.0
11502,AW00022501,Colin Ye,,50 and above,New,2013-06-19,156,1,2566,6,6,0,2566.0,2566.0
11503,AW00022502,Grace Miller,,50 and above,New,2013-08-29,154,1,1736,2,2,0,1736.0,1736.0
11504,AW00022503,Sandra Zhao,,50 and above,New,2013-09-09,153,1,1775,3,3,0,1775.0,1775.0
11505,AW00022504,Arturo Rai,,50 and above,New,2013-08-29,154,1,1736,2,2,0,1736.0,1736.0
11506,AW00022505,Julie Shen,,50 and above,New,2013-10-31,152,1,1736,2,2,0,1736.0,1736.0
11507,AW00022506,Brenda Prasad,,50 and above,New,2013-04-25,158,1,561,2,2,0,561.0,561.0
11508,AW00022507,Louis Wang,,50 and above,New,2013-06-24,156,1,49,3,3,0,49.0,49.0
11509,AW00022508,Jon Huang,,50 and above,New,2013-11-12,151,1,799,2,2,0,799.0,799.0
11510,AW00022509,Lacey Nara,,50 and above,New,2013-11-09,151,1,804,3,3,0,804.0,804.0
11511,AW00022510,Lori Gill,,50 and above,New,2013-10-02,152,1,1764,3,3,0,1764.0,1764.0
11512,AW00022511,Wendy Suarez,,50 and above,New,2013-07-29,155,1,80,3,3,0,80.0,80.0
11513,AW00022512,Meagan Mehta,,50 and above,New,2013-08-12,154,1,30,2,2,0,30.0,30.0
11514,AW00022513,Kenneth Anand,,50 and above,New,2013-04-24,158,1,23,2,2,0,23.0,23.0
11515,AW00022514,Marvin Johnsen,,50 and above,New,2014-01-14,149,1,59,2,2,0,59.0,59.0
11516,AW00022515,Alexa Morris,,50 and above,New,2013-08-10,154,1,554,3,3,0,554.0,554.0
11517,AW00022516,Adrienne Ortega,,50 and above,New,2013-06-13,156,1,5,1,1,0,5.0,5.0
11518,AW00022517,Luis Adams,,50 and above,New,2013-04-19,158,1,563,4,4,0,563.0,563.0
11519,AW00022518,Jillian Sai,,50 and above,New,2013-11-15,151,1,1736,2,2,0,1736.0,1736.0
11520,AW00022519,Logan Hughes,,50 and above,New,2013-10-31,152,1,921,4,4,0,921.0,921.0
11521,AW00022520,Rodney Torres,,50 and above,New,2013-10-14,152,1,1775,3,3,0,1775.0,1775.0
11522,AW00022521,Christina Rivera,,50 and above,New,2014-01-02,149,1,5,1,1,0,5.0,5.0
11523,AW00022522,Benjamin Hayes,,50 and above,New,2013-04-10,158,1,540,1,1,0,540.0,540.0
11524,AW00022523,Jon Xu,,50 and above,New,2013-12-19,150,1,806,4,4,0,806.0,806.0
11525,AW00022524,Michele Hernandez,,50 and above,New,2013-06-04,156,1,2478,3,3,0,2478.0,2478.0
11526,AW00022525,Julio Gutierrez,,50 and above,New,2013-04-19,158,1,575,2,2,0,575.0,575.0
11527,AW00022526,Jamie Moreno,,50 and above,New,2013-11-19,151,1,1732,4,4,0,1732.0,1732.0
11528,AW00022527,Rachel Flores,,50 and above,New,2013-03-20,159,1,75,2,2,0,75.0,75.0
11529,AW00022528,Jaime Blanco,,50 and above,New,2013-08-08,154,1,40,2,2,0,40.0,40.0
11530,AW00022529,Ross Raman,,50 and above,New,2013-08-09,154,1,23,2,2,0,23.0,23.0
11531,AW00022530,Kelli Jai,,50 and above,New,2013-09-24,153,1,5,1,1,0,5.0,5.0
11532,AW00022531,Tiffany Zhou,,50 and above,New,2013-10-02,152,1,184,3,3,0,184.0,184.0
11533,AW00022532,Ryan Thomas,,50 and above,New,2013-12-03,150,1,5,1,1,0,5.0,5.0
11534,AW00022533,Jake Liu,,50 and above,New,2013-11-27,151,1,29,2,2,0,29.0,29.0
11535,AW00022534,Suzanne Liang,,50 and above,New,2013-12-19,150,1,25,2,2,0,25.0,25.0
11536,AW00022535,Rachael Prasad,,50 and above,New,2013-11-16,151,1,1751,2,2,0,1751.0,1751.0
11537,AW00022536,Brianna Rogers,,50 and above,New,2013-11-17,151,1,1775,3,3,0,1775.0,1775.0
11538,AW00022537,Xavier Jenkins,,50 and above,New,2013-12-14,150,1,14,2,2,0,14.0,14.0
11539,AW00022538,Bianca Wang,,50 and above,New,2014-01-24,149,1,21,1,1,0,21.0,21.0
11540,AW00022539,Randall Sanz,,50 and above,New,2013-05-26,157,1,99,4,4,0,99.0,99.0
11541,AW00022540,Latasha Ramos,,50 and above,New,2013-04-24,158,1,29,2,2,0,29.0,29.0
11542,AW00022541,Stefanie Martinez,,50 and above,New,2013-04-29,158,1,589,4,4,0,589.0,589.0
11543,AW00022542,Teresa Alvarez,,50 and above,New,2013-10-24,152,1,23,2,2,0,23.0,23.0
11544,AW00022543,Jeremy Campbell,,50 and above,New,2013-03-20,159,1,563,4,4,0,563.0,563.0
11545,AW00022544,Maria Evans,,50 and above,New,2013-02-04,160,1,127,3,3,0,127.0,127.0
11546,AW00022545,Brittany Bryant,,50 and above,New,2013-08-05,154,1,49,3,3,0,49.0,49.0
11547,AW00022546,Nicholas Jones,,50 and above,New,2013-08-21,154,1,30,1,1,0,30.0,30.0
11548,AW00022547,Elijah Flores,,50 and above,New,2013-05-07,157,1,37,3,3,0,37.0,37.0
11549,AW00022548,Angela Brooks,,50 and above,New,2014-01-02,149,1,37,3,3,0,37.0,37.0
11550,AW00022549,Isabel Russell,,50 and above,New,2013-03-02,159,1,35,2,2,0,35.0,35.0
11551,AW00022550,Kristopher Rana,,50 and above,New,2013-08-17,154,1,29,2,2,0,29.0,29.0
11552,AW00022551,Andy Rubio,,50 and above,New,2013-10-29,152,1,68,2,2,0,68.0,68.0
11553,AW00022552,Andrea Rusko,,50 and above,New,2013-06-28,156,1,21,1,1,0,21.0,21.0
11554,AW00022553,Melinda Vazquez,,50 and above,New,2013-07-06,155,1,49,3,3,0,49.0,49.0
11555,AW00022554,Gilbert Xu,,50 and above,New,2013-03-11,159,1,5,1,1,0,5.0,5.0
11556,AW00022555,Ethan Taylor,,50 and above,New,2013-09-15,153,1,143,3,3,0,143.0,143.0
11557,AW00022556,Oscar Griffin,,50 and above,New,2013-07-13,155,1,60,3,3,0,60.0,60.0
11558,AW00022557,Jason Scott,,50 and above,New,2013-07-31,155,1,5,1,1,0,5.0,5.0
11559,AW00022558,Ernest Ye,,50 and above,New,2013-05-26,157,1,5,1,1,0,5.0,5.0
11560,AW00022559,Stacy Vazquez,,50 and above,New,2013-02-13,160,1,5,1,1,0,5.0,5.0
11561,AW00022560,Casey Jai,,50 and above,New,2013-04-23,158,1,94,3,3,0,94.0,94.0
11562,AW00022561,Katie Nara,,50 and above,New,2013-07-25,155,1,25,2,2,0,25.0,25.0
11563,AW00022562,Kelli Li,,50 and above,New,2013-03-14,159,1,30,2,2,0,30.0,30.0
11564,AW00022563,Darren Weber,,50 and above,New,2013-09-26,153,1,13,2,2,0,13.0,13.0
11565,AW00022564,Autumn Sun,,50 and above,New,2013-10-02,152,1,59,2,2,0,59.0,59.0
11566,AW00022565,Brenda Subram,,50 and above,New,2013-11-19,151,1,6,2,2,0,6.0,6.0
11567,AW00022566,Damien Pal,,50 and above,New,2013-11-26,151,1,1701,1,1,0,1701.0,1701.0
11568,AW00022567,Glenn Zhu,,50 and above,New,2013-06-09,156,1,23,2,2,0,23.0,23.0
11569,AW00022568,Autumn Wu,,50 and above,New,2013-07-17,155,1,4,1,1,0,4.0,4.0
11570,AW00022569,Johnny Goel,,50 and above,New,2013-03-19,159,1,49,3,3,0,49.0,49.0
11571,AW00022570,Jackson Yang,,50 and above,New,2013-11-01,151,1,1736,2,2,0,1736.0,1736.0
11572,AW00022571,Armando Vazquez,,50 and above,Regular,2013-06-05,156,2,2835,5,5,13,1417.5,218.08
11573,AW00022572,Karen Cai,,50 and above,Regular,2013-06-29,156,2,2997,4,4,13,1498.5,230.54
11574,AW00022573,Lance Sanz,,50 and above,Regular,2013-06-09,156,2,2722,2,2,13,1361.0,209.38
11575,AW00022574,Randy Zheng,,50 and above,New,2013-06-03,156,1,70,1,1,0,70.0,70.0
11576,AW00022575,Orlando Blanco,,50 and above,Regular,2013-06-10,156,2,3018,3,3,13,1509.0,232.15
11577,AW00022576,Tony Xu,,50 and above,Regular,2013-06-11,156,2,2722,2,2,13,1361.0,209.38
11578,AW00022577,Bryant Sai,,50 and above,Regular,2013-06-29,156,2,2743,3,3,13,1371.5,211.0
11579,AW00022578,Juan Vazquez,,50 and above,Regular,2013-06-17,156,2,2736,4,4,13,1368.0,210.46
11580,AW00022579,Kara Lal,,50 and above,Regular,2013-06-02,156,2,2731,3,3,13,1365.5,210.08
11581,AW00022580,Alexis Long,,50 and above,Regular,2013-06-03,156,2,3051,5,5,13,1525.5,234.69
11582,AW00022581,Theresa Vazquez,,50 and above,Regular,2013-06-04,156,2,2749,5,5,13,1374.5,211.46
11583,AW00022582,Evelyn Madan,,50 and above,Regular,2013-07-13,155,2,2757,3,3,14,1378.5,196.93
11584,AW00022583,Troy Sara,,50 and above,Regular,2013-07-13,155,2,2821,6,6,14,1410.5,201.5
11585,AW00022584,Meagan Lopez,,50 and above,New,2013-06-26,156,1,34,2,2,0,34.0,34.0
11586,AW00022585,Kelvin He,,50 and above,New,2013-05-28,157,1,554,3,3,0,554.0,554.0
11587,AW00022586,Derek Shen,,50 and above,New,2013-11-26,151,1,1739,4,4,0,1739.0,1739.0
11588,AW00022587,Gina Alonso,,50 and above,New,2013-05-01,157,1,549,2,2,0,549.0,549.0
11589,AW00022588,Teresa Martin,,50 and above,New,2013-07-09,155,1,49,3,3,0,49.0,49.0
11590,AW00022589,Cynthia Suri,,50 and above,New,2013-08-27,154,1,5,1,1,0,5.0,5.0
11591,AW00022590,Oscar Hughes,,50 and above,New,2013-05-13,157,1,584,3,3,0,584.0,584.0
11592,AW00022591,Jon Becker,,50 and above,New,2013-05-23,157,1,567,4,4,0,567.0,567.0
11593,AW00022592,Lindsey Anand,,50 and above,New,2013-11-16,151,1,1755,2,2,0,1755.0,1755.0
11594,AW00022593,Thomas Johnson,,50 and above,New,2013-08-26,154,1,554,3,3,0,554.0,554.0
11595,AW00022594,Gabriella James,,50 and above,New,2013-11-04,151,1,1710,2,2,0,1710.0,1710.0
11596,AW00022595,Nicolas Xie,,50 and above,New,2013-07-06,155,1,2520,4,4,0,2520.0,2520.0
11597,AW00022596,Omar Xu,,50 and above,New,2013-11-01,151,1,1751,2,2,0,1751.0,1751.0
11598,AW00022597,Rachael Chandra,,50 and above,New,2013-05-16,157,1,615,4,4,0,615.0,615.0
11599,AW00022598,Donald Sanchez,,50 and above,New,2013-05-26,157,1,598,5,5,0,598.0,598.0
11600,AW00022599,Philip Gill,,50 and above,New,2013-11-11,151,1,1701,1,1,0,1701.0,1701.0
11601,AW00022600,Maurice Kumar,,50 and above,New,2013-12-16,150,1,1736,2,2,0,1736.0,1736.0
11602,AW00022601,Aimee Gao,,50 and above,New,2013-08-22,154,1,565,3,3,0,565.0,565.0
11603,AW00022602,Kelli Andersen,,50 and above,New,2013-12-07,150,1,1755,2,2,0,1755.0,1755.0
11604,AW00022603,Autumn He,,50 and above,New,2013-08-27,154,1,561,2,2,0,561.0,561.0
11605,AW00022604,Wyatt Simmons,,50 and above,New,2013-12-12,150,1,1736,2,2,0,1736.0,1736.0
11606,AW00022605,Derrick Schmidt,,50 and above,New,2013-12-12,150,1,1751,2,2,0,1751.0,1751.0
11607,AW00022606,Alfredo Hernandez,,50 and above,New,2013-05-06,157,1,589,4,4,0,589.0,589.0
11608,AW00022607,Whitney Gonzalez,,50 and above,New,2013-06-13,156,1,609,5,5,0,609.0,609.0
11609,AW00022608,Arthur Munoz,,50 and above,New,2013-12-17,150,1,1745,3,3,0,1745.0,1745.0
11610,AW00022609,Clarence Cai,,50 and above,New,2013-06-07,156,1,609,4,4,0,609.0,609.0
11611,AW00022610,Brent Chen,,50 and above,New,2013-06-04,156,1,575,2,2,0,575.0,575.0
11612,AW00022611,Chad Deng,,50 and above,New,2013-11-24,151,1,1775,3,3,0,1775.0,1775.0
11613,AW00022612,Franklin Huang,,50 and above,New,2013-08-07,154,1,562,4,4,0,562.0,562.0
11614,AW00022613,Dale Luo,,50 and above,New,2013-01-10,161,1,1183,3,3,0,1183.0,1183.0
11615,AW00022614,Tommy Shan,,50 and above,New,2013-01-18,161,1,1155,2,2,0,1155.0,1155.0
11616,AW00022615,Misty Xu,,50 and above,New,2013-06-19,156,1,540,1,1,0,540.0,540.0
11617,AW00022616,Jake Zhang,,50 and above,New,2013-11-28,151,1,1736,2,2,0,1736.0,1736.0
11618,AW00022617,Andres Nath,,50 and above,New,2013-12-16,150,1,806,4,4,0,806.0,806.0
11619,AW00022618,Rosa Cai,,50 and above,New,2013-12-06,150,1,1701,1,1,0,1701.0,1701.0
11620,AW00022619,Robin Hernandez,,50 and above,New,2013-12-12,150,1,819,2,2,0,819.0,819.0
11621,AW00022620,Stefanie Suri,,50 and above,New,2013-02-09,160,1,574,2,2,0,574.0,574.0
11622,AW00022621,Xavier Davis,,50 and above,New,2013-04-21,158,1,590,4,4,0,590.0,590.0
11623,AW00022622,Neil Sanz,,50 and above,New,2013-08-27,154,1,59,2,2,0,59.0,59.0
11624,AW00022623,Jamie Suarez,,50 and above,New,2013-06-28,156,1,554,3,3,0,554.0,554.0
11625,AW00022624,Sandra Wu,,50 and above,New,2014-01-02,149,1,34,2,2,0,34.0,34.0
11626,AW00022625,Meagan Patel,,50 and above,New,2013-02-25,160,1,78,4,4,0,78.0,78.0
11627,AW00022626,Arturo Anand,,50 and above,New,2013-08-07,154,1,565,3,3,0,565.0,565.0
11628,AW00022627,Shawna Sharma,,50 and above,New,2013-06-25,156,1,589,4,4,0,589.0,589.0
11629,AW00022628,Marshall Lu,,50 and above,New,2013-06-04,156,1,563,4,4,0,563.0,563.0
11630,AW00022629,Matthew Rodriguez,,50 and above,New,2013-06-06,156,1,60,2,2,0,60.0,60.0
11631,AW00022630,Roger Wu,,50 and above,New,2013-01-19,161,1,1164,3,3,0,1164.0,1164.0
11632,AW00022631,Theodore Serrano,,50 and above,New,2013-01-06,161,1,1149,3,3,0,1149.0,1149.0
11633,AW00022632,Tabitha Perez,,50 and above,New,2013-08-08,154,1,2492,4,4,0,2492.0,2492.0
11634,AW00022633,Claudia Zhao,,50 and above,New,2013-05-08,157,1,565,1,1,0,565.0,565.0
11635,AW00022634,Giraldo Sandoval,,50 and above,New,2013-12-23,150,1,1775,3,3,0,1775.0,1775.0
11636,AW00022635,Kristi Hernandez,,50 and above,New,2013-12-10,150,1,1728,3,3,0,1728.0,1728.0
11637,AW00022636,Stacey Zhu,,50 and above,New,2013-12-23,150,1,1701,1,1,0,1701.0,1701.0
11638,AW00022637,Ana Alexander,,50 and above,New,2013-12-05,150,1,1715,3,3,0,1715.0,1715.0
11639,AW00022638,Kristi Gutierrez,,50 and above,New,2013-06-12,156,1,549,2,2,0,549.0,549.0
11640,AW00022639,Lori Munoz,,50 and above,New,2013-02-20,160,1,1155,2,2,0,1155.0,1155.0
11641,AW00022640,Caleb Li,,50 and above,New,2013-02-13,160,1,1149,3,3,0,1149.0,1149.0
11642,AW00022641,Abigail Diaz,,50 and above,New,2013-09-18,153,1,589,4,4,0,589.0,589.0
11643,AW00022642,Garrett Rivera,,50 and above,New,2013-02-14,160,1,1198,3,3,0,1198.0,1198.0
11644,AW00022643,Brenda Suri,,50 and above,New,2013-02-22,160,1,1120,1,1,0,1120.0,1120.0
11645,AW00022644,Marc Ortega,,50 and above,New,2013-06-23,156,1,604,2,2,0,604.0,604.0
11646,AW00022645,Isabella Murphy,,50 and above,New,2013-09-15,153,1,554,3,3,0,554.0,554.0
11647,AW00022646,Cara She,,50 and above,New,2013-02-16,160,1,1155,2,2,0,1155.0,1155.0
11648,AW00022647,Taylor Martinez,,50 and above,New,2013-08-29,154,1,2443,1,1,0,2443.0,2443.0
11649,AW00022648,Kaitlin Srini,,50 and above,New,2013-09-06,153,1,2476,2,2,0,2476.0,2476.0
11650,AW00022649,Corey Tang,,50 and above,New,2013-09-20,153,1,589,4,4,0,589.0,589.0
11651,AW00022650,Kristina Suri,,50 and above,New,2013-06-07,156,1,575,2,2,0,575.0,575.0
11652,AW00022651,Frederick Sara,,50 and above,New,2013-09-22,153,1,575,2,2,0,575.0,575.0
11653,AW00022652,Gilbert Shan,,50 and above,New,2013-06-18,156,1,554,3,3,0,554.0,554.0
11654,AW00022653,Carolyn Dominguez,,50 and above,New,2013-02-11,160,1,1188,4,4,0,1188.0,1188.0
11655,AW00022654,Orlando Romero,,50 and above,New,2013-09-16,153,1,563,3,3,0,563.0,563.0
11656,AW00022655,Lucas Young,,50 and above,New,2013-07-16,155,1,565,3,3,0,565.0,565.0
11657,AW00022656,Willie Goel,,50 and above,New,2013-03-22,159,1,1169,4,4,0,1169.0,1169.0
11658,AW00022657,Clinton Suarez,,50 and above,New,2013-09-08,153,1,40,2,2,0,40.0,40.0
11659,AW00022658,Devin Rodriguez,,50 and above,New,2013-11-06,151,1,29,1,1,0,29.0,29.0
11660,AW00022659,Shawna Luo,,50 and above,New,2013-11-09,151,1,39,2,2,0,39.0,39.0
11661,AW00022660,Monica Lopez,,50 and above,New,2014-01-13,149,1,4,1,1,0,4.0,4.0
11662,AW00022661,Tracy Shan,,50 and above,New,2013-10-31,152,1,69,3,3,0,69.0,69.0
11663,AW00022662,Tyrone Carlson,,50 and above,New,2013-11-20,151,1,5,1,1,0,5.0,5.0
11664,AW00022663,Terrence Deng,,50 and above,New,2013-09-24,153,1,575,2,2,0,575.0,575.0
11665,AW00022664,Dawn Yang,,50 and above,New,2013-10-08,152,1,2511,4,4,0,2511.0,2511.0
11666,AW00022665,Orlando Diaz,,50 and above,New,2013-05-16,157,1,587,2,2,0,587.0,587.0
11667,AW00022666,Mayra Srini,,50 and above,New,2013-06-16,156,1,575,2,2,0,575.0,575.0
11668,AW00022667,Roy Rana,,50 and above,New,2013-01-03,161,1,1170,2,2,0,1170.0,1170.0
11669,AW00022668,Adrienne Hernandez,,50 and above,New,2013-01-16,161,1,1174,2,2,0,1174.0,1174.0
11670,AW00022669,Lindsay Raji,,50 and above,New,2013-01-19,161,1,1120,1,1,0,1120.0,1120.0
11671,AW00022670,Erika Sanz,,50 and above,New,2013-03-14,159,1,40,2,2,0,40.0,40.0
11672,AW00022671,Wyatt King,,50 and above,New,2013-03-05,159,1,1155,2,2,0,1155.0,1155.0
11673,AW00022672,Crystal Wu,,50 and above,New,2013-07-01,155,1,29,2,2,0,29.0,29.0
11674,AW00022673,Andy Gill,,50 and above,New,2013-09-14,153,1,609,4,4,0,609.0,609.0
11675,AW00022674,Troy Prasad,,50 and above,New,2013-07-02,155,1,575,2,2,0,575.0,575.0
11676,AW00022675,Alexandra Winston,,50 and above,New,2013-09-15,153,1,629,4,4,0,629.0,629.0
11677,AW00022676,Stefanie Jordan,,50 and above,New,2013-02-23,160,1,29,1,1,0,29.0,29.0
11678,AW00022677,Reginald Carlson,,50 and above,New,2013-11-12,151,1,13,2,2,0,13.0,13.0
11679,AW00022678,Sydney Lee,,50 and above,New,2013-07-16,155,1,654,3,3,0,654.0,654.0
11680,AW00022679,Derrick Dominguez,,50 and above,New,2013-08-31,154,1,612,3,3,0,612.0,612.0
11681,AW00022680,Lee Suarez,,50 and above,New,2013-11-18,151,1,621,4,4,0,621.0,621.0
11682,AW00022681,Tristan Barnes,,50 and above,New,2013-06-10,156,1,132,5,5,0,132.0,132.0
11683,AW00022682,Willie Luo,,50 and above,New,2014-01-17,149,1,29,1,1,0,29.0,29.0
11684,AW00022683,David Garcia,,50 and above,New,2013-05-18,157,1,58,3,3,0,58.0,58.0
11685,AW00022684,Lauren Cooper,,50 and above,New,2013-11-27,151,1,549,2,2,0,549.0,549.0
11686,AW00022685,Barbara Ma,,50 and above,New,2013-07-25,155,1,600,4,4,0,600.0,600.0
11687,AW00022686,Wayne Anand,,50 and above,New,2013-03-11,159,1,1243,6,6,0,1243.0,1243.0
11688,AW00022687,Javier Jim├®nez,,50 and above,New,2012-12-29,162,1,1155,2,2,0,1155.0,1155.0
11689,AW00022688,Seth Perez,,50 and above,New,2013-07-25,155,1,39,2,2,0,39.0,39.0
11690,AW00022689,Gilbert Zheng,,50 and above,New,2013-10-15,152,1,549,2,2,0,549.0,549.0
11691,AW00022690,Kurt Luo,,50 and above,New,2013-10-25,152,1,2524,5,5,0,2524.0,2524.0
11692,AW00022691,Gerald Raman,,50 and above,New,2013-10-17,152,1,2457,3,3,0,2457.0,2457.0
11693,AW00022692,Paula Alonso,,50 and above,New,2013-11-15,151,1,2481,4,4,0,2481.0,2481.0
11694,AW00022693,Darryl Gao,,50 and above,New,2013-02-02,160,1,1755,2,2,0,1755.0,1755.0
11695,AW00022694,Molly Kapoor,,50 and above,New,2013-07-07,155,1,575,2,2,0,575.0,575.0
11696,AW00022695,Darren Martin,,50 and above,New,2013-03-10,159,1,1174,2,2,0,1174.0,1174.0
11697,AW00022696,Kari Vazquez,,50 and above,New,2013-11-15,151,1,69,3,3,0,69.0,69.0
11698,AW00022697,Harold Sara,,50 and above,New,2013-03-06,159,1,84,3,3,0,84.0,84.0
11699,AW00022698,Bradley Andersen,,50 and above,New,2013-04-13,158,1,69,3,3,0,69.0,69.0
11700,AW00022699,Clarence Chande,,50 and above,New,2013-11-23,151,1,163,2,2,0,163.0,163.0
11701,AW00022700,Gina Serrano,,50 and above,New,2013-07-18,155,1,6,2,2,0,6.0,6.0
11702,AW00022701,Anne Navarro,,50 and above,New,2013-07-04,155,1,58,2,2,0,58.0,58.0
11703,AW00022702,Patricia Gonzalez,,50 and above,New,2013-11-13,151,1,29,1,1,0,29.0,29.0
11704,AW00022703,Melvin Raji,,50 and above,New,2014-01-07,149,1,69,3,3,0,69.0,69.0
11705,AW00022704,Bethany Raje,,50 and above,New,2013-06-15,156,1,42,3,3,0,42.0,42.0
11706,AW00022705,Adriana Kapoor,,50 and above,New,2013-02-11,160,1,39,2,2,0,39.0,39.0
11707,AW00022706,Andy Ruth,,50 and above,New,2014-01-16,149,1,67,3,3,0,67.0,67.0
11708,AW00022707,Haley Russell,,50 and above,New,2013-08-11,154,1,63,3,3,0,63.0,63.0
11709,AW00022708,Anne Ruiz,,50 and above,New,2013-09-10,153,1,89,3,3,0,89.0,89.0
11710,AW00022709,Tamara Gao,,50 and above,New,2013-09-13,153,1,29,1,1,0,29.0,29.0
11711,AW00022710,Trisha Zhao,,50 and above,New,2013-04-18,158,1,4,1,1,0,4.0,4.0
11712,AW00022711,Isaiah Hernandez,,50 and above,New,2013-07-17,155,1,589,4,4,0,589.0,589.0
11713,AW00022712,Monique Romero,,50 and above,New,2013-10-20,152,1,575,2,2,0,575.0,575.0
11714,AW00022713,Joseph Miller,,50 and above,Regular,2013-12-25,150,2,4148,4,4,30,2074.0,138.27
11715,AW00022714,Angelica Alexander,,50 and above,New,2013-06-25,156,1,72,4,4,0,72.0,72.0
11716,AW00022715,Marcus Watson,,50 and above,New,2013-05-16,157,1,86,2,2,0,86.0,86.0
11717,AW00022716,Caleb Nelson,,50 and above,New,2013-07-17,155,1,554,3,3,0,554.0,554.0
11718,AW00022717,Nicole Watson,,50 and above,New,2013-07-09,155,1,575,2,2,0,575.0,575.0
11719,AW00022718,Zachary Simmons,,50 and above,New,2013-07-28,155,1,600,4,4,0,600.0,600.0
11720,AW00022719,Jesse Brooks,,50 and above,New,2013-07-18,155,1,567,4,4,0,567.0,567.0
11721,AW00022720,Jonathan Alexander,,50 and above,New,2013-12-26,150,1,30,1,1,0,30.0,30.0
11722,AW00022721,Colleen Lin,,50 and above,New,2013-08-07,154,1,37,3,3,0,37.0,37.0
11723,AW00022722,Tina Fernandez,,50 and above,New,2013-07-20,155,1,563,4,4,0,563.0,563.0
11724,AW00022723,Alexander Anderson,,50 and above,New,2013-09-29,153,1,70,3,3,0,70.0,70.0
